name,length,assignment,support,begin,end,type,pure,pure_support,pure_inner,pure_outer,scan_best_support,scan_assigned_support,scan_assigned_nosupport,scan_best_profile,scan_assigned_profile,crf,crf_support,crf_inner,crf_outer,crfscan_best_support,crfscan_assigned_support,crfscan_assigned_nosupport,crfscan_best_profile,crfscan_assigned_profile,major_id,minor_id
"6393",1600,"Check the bootscan",,2884,4484,HIV 1,B,100.0,,,0.7,0.467,0.333,B D G,- B - B - B - D - D - G,A,0.0,0.0,0.0,,,,,,,
"6390",1600,"HIV-1 Subtype K",100.0,2084,3684,HIV 1,K,100.0,,,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"6391",1601,"HIV-1 Subtype K",100.0,2884,4484,HIV 1,K,100.0,,,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"6396",200,"HIV-1 Subtype A (A1)",89.0,2084,2284,HIV 1,A1,89.0,59.0,39.0,,,,,,,,,,,,,,,,
"6397",200,"HIV-1 Subtype A (A1)",70.0,2284,2484,HIV 1,A1,70.0,72.0,16.0,,,,,,,,,,,,,,,,
"6394",1594,"HIV-1 Subtype H",100.0,2084,3684,HIV 1,H,100.0,,,1.0,1.0,0.0,H,H,H,100.0,100.0,0.0,,,,,,H,H
"6395",1600,"HIV-1 Subtype H",100.0,2884,4484,HIV 1,H,100.0,,,1.0,1.0,0.0,H,H,H,100.0,100.0,0.0,,,,,,H,H
"2396",400,"HIV-1 Subtype F (F1)",72.0,2484,2884,HIV 1,F1,72.0,51.0,43.0,,,,,,,,,,,,,,,,
"2397",400,"Check the report",,2684,3084,HIV 1,F1,94.0,17.0,82.0,,,,,,,,,,,,,,,,
"2394",400,"Check the report",,2084,2484,HIV 1,F1,38.0,0.0,91.0,,,,,,,,,,,,,,,,
"2395",400,"Check the report",,2284,2684,HIV 1,H,54.0,5.0,91.0,,,,,,,,,,,,,,,,
"2392",400,"Check the report",,4484,4884,HIV 1,G,28.0,9.0,85.0,,,,,,,,,,,,,,,,
"2393",400,"Check the report",,4684,5084,HIV 1,G,13.0,0.0,59.0,,,,,,,,,,,,,,,,
"2390",402,"Check the report",,4084,4484,HIV 1,A1,36.0,10.0,85.0,,,,,,,,,,,,,,,,
"2391",402,"Check the report",,4284,4684,HIV 1,G,35.0,15.0,83.0,,,,,,,,,,,,,,,,
"2398",400,"HIV-1 Subtype F (F1)",95.0,2884,3284,HIV 1,F1,95.0,26.0,74.0,,,,,,,,,,,,,,,,
"2399",400,"HIV-1 Subtype F (F1)",98.0,3084,3484,HIV 1,F1,98.0,45.0,55.0,,,,,,,,,,,,,,,,
"1858",193,"Check the report",,2884,3084,HIV 1,A1,34.0,0.0,96.0,,,,,,,,,,,,,,,,
"1859",200,"HIV-1 Subtype G",73.0,3084,3284,HIV 1,G,73.0,71.0,25.0,,,,,,,,,,,,,,,,
"5693",400,"HIV-1 Subtype A (A1)",97.0,2684,3084,HIV 1,A1,97.0,86.0,14.0,,,,,,,,,,,,,,,,
"1850",200,"Check the report",,4284,4484,HIV 1,A1,42.0,63.0,20.0,,,,,,,,,,,,,,,,
"1851",200,"HIV-1 Subtype A (A1)",88.0,4484,4684,HIV 1,A1,88.0,98.0,0.0,,,,,,,,,,,,,,,,
"5081",200,"Check the report",,4884,5084,HIV 1,J,40.0,63.0,10.0,,,,,,,,,,,,,,,,
"5080",200,"Check the report",,4684,4884,HIV 1,G,55.0,44.0,41.0,,,,,,,,,,,,,,,,
"5087",200,"Check the report",,3084,3284,HIV 1,B,46.0,45.0,31.0,,,,,,,,,,,,,,,,
"5086",200,"Check the report",,2884,3084,HIV 1,G,33.0,41.0,30.0,,,,,,,,,,,,,,,,
"5085",200,"Check the report",,2684,2884,HIV 1,G,32.0,66.0,0.0,,,,,,,,,,,,,,,,
"5084",200,"Check the report",,2484,2684,HIV 1,G,28.0,43.0,12.0,,,,,,,,,,,,,,,,
"2671",400,"HIV-1 Subtype G",70.0,4284,4684,HIV 1,G,70.0,30.0,66.0,,,,,,,,,,,,,,,,
"2670",400,"HIV-1 Subtype G",79.0,4084,4484,HIV 1,G,79.0,27.0,63.0,,,,,,,,,,,,,,,,
"2673",400,"Check the report",,4684,5084,HIV 1,G,51.0,61.0,28.0,,,,,,,,,,,,,,,,
"2672",400,"HIV-1 Subtype G",71.0,4484,4884,HIV 1,G,71.0,44.0,56.0,,,,,,,,,,,,,,,,
"2675",400,"HIV-1 Subtype C",100.0,2284,2684,HIV 1,C,100.0,67.0,33.0,,,,,,,,,,,,,,,,
"2674",389,"HIV-1 Subtype C",84.0,2084,2484,HIV 1,C,84.0,100.0,0.0,,,,,,,,,,,,,,,,
"2677",400,"Check the report",,2684,3084,HIV 1,C,46.0,0.0,100.0,,,,,,,,,,,,,,,,
"2676",400,"HIV-1 Subtype C",100.0,2484,2884,HIV 1,C,100.0,54.0,46.0,,,,,,,,,,,,,,,,
"2679",400,"Check the report",,3084,3484,HIV 1,C,69.0,28.0,69.0,,,,,,,,,,,,,,,,
"2678",400,"Check the report",,2884,3284,HIV 1,B,68.0,42.0,46.0,,,,,,,,,,,,,,,,
"1209",798,"Check the report",,2084,2884,HIV 1,G,95.0,0.0,95.0,,,,,,,,,,,,,,,,
"2929",800,"Check the report",,2484,3284,HIV 1,F1,95.0,0.0,98.0,,,,,,,,,,,,,,,,
"2928",800,"Check the report",,2084,2884,HIV 1,D,31.0,55.0,40.0,,,,,,,,,,,,,,,,
"2921",800,"HIV-1 Subtype B",100.0,4084,4884,HIV 1,B,100.0,54.0,46.0,,,,,,,,,,,,,,,,
"2920",800,"Check the report",,3684,4484,HIV 1,B,54.0,0.0,96.0,,,,,,,,,,,,,,,,
"2923",800,"Check the report",,2484,3284,HIV 1,B,67.0,12.0,83.0,,,,,,,,,,,,,,,,
"2922",797,"Check the report",,2084,2884,HIV 1,F1,93.0,21.0,79.0,,,,,,,,,,,,,,,,
"2925",800,"HIV-1 Subtype B",92.0,3284,4084,HIV 1,B,92.0,36.0,64.0,,,,,,,,,,,,,,,,
"2924",800,"HIV-1 Subtype B",99.0,2884,3684,HIV 1,B,99.0,59.0,41.0,,,,,,,,,,,,,,,,
"2927",800,"Check the report",,4084,4884,HIV 1,B,97.0,7.0,90.0,,,,,,,,,,,,,,,,
"2926",800,"Check the report",,3684,4484,HIV 1,J,50.0,0.0,100.0,,,,,,,,,,,,,,,,
"5331",200,"Check the report",,3884,4084,HIV 1,H,36.0,34.0,49.0,,,,,,,,,,,,,,,,
"5330",200,"HIV-1 Subtype C",82.0,3684,3884,HIV 1,C,82.0,68.0,30.0,,,,,,,,,,,,,,,,
"5333",200,"HIV-1 Subtype C",83.0,4284,4484,HIV 1,C,83.0,94.0,0.0,,,,,,,,,,,,,,,,
"5332",200,"Check the report",,4084,4284,HIV 1,C,66.0,68.0,19.0,,,,,,,,,,,,,,,,
"5335",200,"Check the report",,4684,4884,HIV 1,C,47.0,70.0,20.0,,,,,,,,,,,,,,,,
"5334",200,"HIV-1 Subtype C",77.0,4484,4684,HIV 1,C,77.0,89.0,6.0,,,,,,,,,,,,,,,,
"5337",200,"Check the report",,2084,2284,HIV 1,K,49.0,100.0,0.0,,,,,,,,,,,,,,,,
"5336",200,"HIV-1 Subtype C",94.0,4884,5084,HIV 1,C,94.0,51.0,49.0,,,,,,,,,,,,,,,,
"1208",800,"HIV-1 Subtype C",100.0,4084,4884,HIV 1,C,100.0,100.0,0.0,,,,,,,,,,,,,,,,
"5338",200,"HIV-1 Subtype K",73.0,2284,2484,HIV 1,K,73.0,99.0,0.0,,,,,,,,,,,,,,,,
"3179",1600,"Check the bootscan",,2884,4484,HIV 1,D,92.0,,,0.7,0.4,0.6,B D J D A1,- D - D - D - D - D -,D,87.0,59.0,40.0,,,,,,,
"3178",1597,"HIV-1 Subtype D",99.0,2084,3684,HIV 1,D,99.0,,,0.968,0.419,0.581,D B D,- D - D - D -,D,78.0,75.0,25.0,,,,,,D,D
"2037",200,"HIV-1 Subtype D",81.0,2684,2884,HIV 1,D,81.0,33.0,62.0,,,,,,,,,,,,,,,,
"3171",1600,"Check the bootscan",,2884,4484,HIV 1,A1,99.0,,,0.667,0.567,0.2,K A1 G,K - A1 - G,02_AG,31.0,0.0,100.0,,,,,,,
"3170",1603,"Check the bootscan",,2084,3684,HIV 1,A1,98.0,,,0.531,0.406,0.438,A1 D J A1 J A1 J K A1,A1 - K - A1,K,5.0,0.0,100.0,,,,,,,
"3173",1603,"HIV-1 Subtype F (F1)",100.0,2884,4484,HIV 1,F1,100.0,,,1.0,1.0,0.0,F1,F1,F1,93.0,100.0,0.0,,,,,,F1,F1
"3172",1600,"HIV-1 Subtype F (F1)",100.0,2084,3684,HIV 1,F1,100.0,,,1.0,1.0,0.0,F1,F1,F1,90.0,100.0,0.0,,,,,,F1,F1
"3175",1600,"Check the bootscan",,2884,4484,HIV 1,B,74.0,,,0.5,0.5,0.033,B F1,B - F1,12_BF,100.0,0.0,97.0,0.892,0.757,0.243,B 12_BF F1 12_BF,- 12_BF - 12_BF - 12_BF,,
"3174",1600,"Check the bootscan",,2084,3684,HIV 1,B,100.0,,,0.645,0.548,0.129,F1 B,F1 - B - B,12_BF,93.0,0.0,99.0,0.718,0.59,0.256,12_BF B 12_BF,12_BF - B - B - 12_BF - 12_BF,,
"3177",1600,"HIV-1 CRF 12_BF",100.0,2884,4484,HIV 1,F1,86.0,,,0.6,0.533,0.1,F1 B F1,- F1 - B - F1,12_BF,100.0,44.0,56.0,1.0,1.0,0.0,12_BF,12_BF,,
"3176",1600,"HIV-1 CRF 12_BF",100.0,2084,3684,HIV 1,B,56.0,,,0.677,0.645,0.032,F1 B,F1 - B,12_BF,100.0,84.0,16.0,1.0,0.949,0.051,12_BF,12_BF - 12_BF,,
"726",400,"HIV-1 Subtype G",95.0,2284,2684,HIV 1,G,95.0,47.0,51.0,,,,,,,,,,,,,,,,
"727",400,"Check the report",,2484,2884,HIV 1,G,65.0,100.0,0.0,,,,,,,,,,,,,,,,
"724",400,"Check the report",,4684,5084,HIV 1,A1,22.0,70.0,0.0,,,,,,,,,,,,,,,,
"725",397,"HIV-1 Subtype G",100.0,2084,2484,HIV 1,G,100.0,90.0,10.0,,,,,,,,,,,,,,,,
"722",400,"HIV-1 Subtype A (A1)",81.0,4284,4684,HIV 1,A1,81.0,36.0,63.0,,,,,,,,,,,,,,,,
"723",400,"Check the report",,4484,4884,HIV 1,A1,41.0,20.0,65.0,,,,,,,,,,,,,,,,
"720",400,"Check the report",,3884,4284,HIV 1,J,82.0,0.0,100.0,,,,,,,,,,,,,,,,
"721",400,"Check the report",,4084,4484,HIV 1,A1,74.0,10.0,86.0,,,,,,,,,,,,,,,,
"728",400,"Check the report",,2684,3084,HIV 1,G,65.0,91.0,5.0,,,,,,,,,,,,,,,,
"729",400,"HIV-1 Subtype G",96.0,2884,3284,HIV 1,G,96.0,75.0,25.0,,,,,,,,,,,,,,,,
"1164",800,"Check the report",,3284,4084,HIV 1,C,99.0,0.0,99.0,,,,,,,,,,,,,,,,
"1165",800,"Check the report",,3684,4484,HIV 1,C,34.0,0.0,100.0,,,,,,,,,,,,,,,,
"1166",800,"Check the report",,4084,4884,HIV 1,C,9.0,0.0,100.0,,,,,,,,,,,,,,,,
"1167",800,"HIV-1 Subtype B",99.0,2084,2884,HIV 1,B,99.0,98.0,0.0,,,,,,,,,,,,,,,,
"1160",800,"Check the report",,4084,4884,HIV 1,J,95.0,0.0,100.0,,,,,,,,,,,,,,,,
"1161",797,"HIV-1 Subtype D",77.0,2084,2884,HIV 1,D,77.0,97.0,0.0,,,,,,,,,,,,,,,,
"1162",800,"HIV-1 Subtype D",78.0,2484,3284,HIV 1,D,78.0,33.0,65.0,,,,,,,,,,,,,,,,
"1163",800,"Check the report",,2884,3684,HIV 1,C,95.0,0.0,100.0,,,,,,,,,,,,,,,,
"1168",800,"HIV-1 Subtype B",100.0,2484,3284,HIV 1,B,100.0,99.0,0.0,,,,,,,,,,,,,,,,
"1169",800,"HIV-1 Subtype B",100.0,2884,3684,HIV 1,B,100.0,100.0,0.0,,,,,,,,,,,,,,,,
"2035",200,"Check the report",,2284,2484,HIV 1,F1,11.0,12.0,38.0,,,,,,,,,,,,,,,,
"1366",1200,"HIV-1 Subtype B (03_AB)",100.0,2684,3884,HIV 1,B,100.0,,,1.0,0.955,0.045,B,B -,03_AB,100.0,100.0,0.0,1.0,1.0,0.0,03_AB,03_AB,B,03_AB
"3196",1594,"HIV-1 Subtype H",100.0,2084,3684,HIV 1,H,100.0,,,1.0,1.0,0.0,H,H,H,100.0,100.0,0.0,,,,,,H,H
"2034",197,"Check the report",,2084,2284,HIV 1,D,53.0,51.0,27.0,,,,,,,,,,,,,,,,
"1380",1200,"HIV-1 Subtype A (A1)",100.0,3884,5084,HIV 1,A1,100.0,,,1.0,0.909,0.091,A1,A1 -,01_AE,31.0,0.0,100.0,,,,,,,
"471",200,"HIV-1 Subtype B",70.0,3284,3484,HIV 1,B,70.0,80.0,13.0,,,,,,,,,,,,,,,,
"1362",800,"HIV-1 Subtype H",100.0,3284,4084,HIV 1,H,100.0,100.0,0.0,,,,,,,,,,,,,,,,
"2785",800,"Check the report",,2484,3284,HIV 1,J,93.0,0.0,100.0,,,,,,,,,,,,,,,,
"477",200,"HIV-1 Subtype B",97.0,4484,4684,HIV 1,B,97.0,85.0,14.0,,,,,,,,,,,,,,,,
"1713",200,"Check the report",,3884,4084,HIV 1,G,38.0,0.0,100.0,,,,,,,,,,,,,,,,
"1360",800,"HIV-1 Subtype H",100.0,2484,3284,HIV 1,H,100.0,100.0,0.0,,,,,,,,,,,,,,,,
"1712",200,"Check the report",,3684,3884,HIV 1,J,67.0,0.0,97.0,,,,,,,,,,,,,,,,
"1361",800,"HIV-1 Subtype H",100.0,2884,3684,HIV 1,H,100.0,100.0,0.0,,,,,,,,,,,,,,,,
"1711",200,"Check the report",,3484,3684,HIV 1,J,80.0,0.0,99.0,,,,,,,,,,,,,,,,
"1381",1193,"HIV-1 Subtype J",100.0,2084,3284,HIV 1,J,100.0,,,1.0,0.87,0.13,J,- J - J,J,100.0,0.0,100.0,,,,,,,
"1710",200,"Check the report",,3284,3484,HIV 1,G,24.0,70.0,7.0,,,,,,,,,,,,,,,,
"2784",794,"Check the report",,2084,2884,HIV 1,J,88.0,0.0,100.0,,,,,,,,,,,,,,,,
"1716",200,"HIV-1 Subtype G",77.0,4484,4684,HIV 1,G,77.0,83.0,9.0,,,,,,,,,,,,,,,,
"1715",200,"Check the report",,4284,4484,HIV 1,G,38.0,89.0,0.0,,,,,,,,,,,,,,,,
"2032",200,"Check the report",,4684,4884,HIV 1,F1,45.0,91.0,0.0,,,,,,,,,,,,,,,,
"5255",200,"Check the report",,3684,3884,HIV 1,C,71.0,12.0,77.0,,,,,,,,,,,,,,,,
"7469",400,"HIV-1 Subtype G",70.0,4484,4884,HIV 1,G,70.0,28.0,69.0,,,,,,,,,,,,,,,,
"7468",400,"HIV-1 Subtype G",75.0,4284,4684,HIV 1,G,75.0,61.0,38.0,,,,,,,,,,,,,,,,
"1368",1200,"HIV-1 CRF 03_AB",100.0,3884,5084,HIV 1,B,98.0,,,0.864,0.773,0.227,B A1,B -,03_AB,100.0,99.0,0.0,1.0,1.0,0.0,03_AB,03_AB,,
"7463",400,"Check the report",,3284,3684,HIV 1,A1,28.0,0.0,99.0,,,,,,,,,,,,,,,,
"3728",200,"Check the report",,3084,3284,HIV 1,B,30.0,14.0,64.0,,,,,,,,,,,,,,,,
"7461",400,"Check the report",,2884,3284,HIV 1,G,60.0,19.0,77.0,,,,,,,,,,,,,,,,
"1369",1197,"HIV-1 CRF 04_CPX",100.0,2084,3284,HIV 1,F1,48.0,,,0.565,0.043,0.957,F1 J K A1 F1 K,- F1 -,04_CPX,100.0,44.0,56.0,1.0,1.0,0.0,04_CPX,04_CPX,,
"7467",400,"HIV-1 Subtype G",88.0,4084,4484,HIV 1,G,88.0,66.0,31.0,,,,,,,,,,,,,,,,
"1719",200,"Check the report",,2084,2284,HIV 1,A1,73.0,13.0,84.0,,,,,,,,,,,,,,,,
"7465",400,"Check the report",,3684,4084,HIV 1,A1,86.0,0.0,100.0,,,,,,,,,,,,,,,,
"1864",200,"Check the report",,4084,4284,HIV 1,G,55.0,30.0,54.0,,,,,,,,,,,,,,,,
"5259",200,"HIV-1 Subtype C",84.0,4484,4684,HIV 1,C,84.0,76.0,23.0,,,,,,,,,,,,,,,,
"2031",200,"Check the report",,4484,4684,HIV 1,F1,65.0,49.0,32.0,,,,,,,,,,,,,,,,
"1869",206,"HIV-1 Subtype G",72.0,2084,2284,HIV 1,G,72.0,84.0,0.0,,,,,,,,,,,,,,,,
"2786",800,"Check the report",,2884,3684,HIV 1,J,94.0,0.0,100.0,,,,,,,,,,,,,,,,
"1868",200,"Check the report",,4884,5084,HIV 1,G,35.0,35.0,16.0,,,,,,,,,,,,,,,,
"4930",200,"Check the report",,4684,4884,HIV 1,G,37.0,66.0,25.0,,,,,,,,,,,,,,,,
"4931",200,"Check the report",,4884,5084,HIV 1,C,24.0,0.0,97.0,,,,,,,,,,,,,,,,
"4932",194,"Check the report",,2084,2284,HIV 1,J,34.0,0.0,98.0,,,,,,,,,,,,,,,,
"4933",200,"Check the report",,2284,2484,HIV 1,J,82.0,8.0,91.0,,,,,,,,,,,,,,,,
"4934",200,"Check the report",,2484,2684,HIV 1,C,22.0,0.0,96.0,,,,,,,,,,,,,,,,
"4935",200,"Check the report",,2684,2884,HIV 1,K,23.0,13.0,52.0,,,,,,,,,,,,,,,,
"4732",1600,"HIV-1 Subtype B",100.0,2884,4484,HIV 1,B,100.0,,,1.0,1.0,0.0,B,B,B,27.0,99.0,0.0,,,,,,,
"4733",1594,"Check the bootscan",,2084,3684,HIV 1,J,59.0,,,0.484,0.226,0.581,J H J H J H J H G J,- H - H - J - J - G -,11_CPX,80.0,0.0,98.0,0.615,0.513,0.256,C 11_CPX H 11_CPX,- H - H 11_CPX - 11_CPX,,
"4730",1600,"HIV-1 CRF 10_CD",100.0,2884,4484,HIV 1,C,73.0,,,0.6,0.267,0.733,D C D H,- C - C - C -,10_CD,100.0,100.0,0.0,1.0,1.0,0.0,10_CD,10_CD,,
"4731",1600,"HIV-1 Subtype B",100.0,2084,3684,HIV 1,B,100.0,,,1.0,1.0,0.0,B,B,B,99.0,100.0,0.0,,,,,,B,B
"4736",1600,"HIV-1 CRF 02_AG",100.0,2884,4484,HIV 1,A1,100.0,,,0.7,0.6,0.167,G A1 G,G - A1 - G,02_AG,100.0,51.0,49.0,0.919,0.595,0.378,02_AG G,02_AG - 02_AG - 02_AG - G -,,
"4737",1594,"HIV-1 CRF 11_CPX",100.0,2084,3684,HIV 1,J,77.0,,,0.548,0.29,0.613,G J K J G,- J - J - G -,11_CPX,100.0,80.0,20.0,0.974,0.718,0.282,G 11_CPX,- 11_CPX - 11_CPX -,,
"2318",400,"Check the report",,3684,4084,HIV 1,J,96.0,0.0,100.0,,,,,,,,,,,,,,,,
"2319",400,"Check the report",,3884,4284,HIV 1,J,77.0,0.0,100.0,,,,,,,,,,,,,,,,
"2316",400,"Check the report",,3284,3684,HIV 1,G,35.0,6.0,82.0,,,,,,,,,,,,,,,,
"2317",400,"Check the report",,3484,3884,HIV 1,J,96.0,0.0,100.0,,,,,,,,,,,,,,,,
"2314",400,"Check the report",,2884,3284,HIV 1,J,94.0,0.0,100.0,,,,,,,,,,,,,,,,
"2315",400,"Check the report",,3084,3484,HIV 1,J,41.0,0.0,100.0,,,,,,,,,,,,,,,,
"2312",400,"Check the report",,2484,2884,HIV 1,K,50.0,15.0,68.0,,,,,,,,,,,,,,,,
"2313",400,"Check the report",,2684,3084,HIV 1,J,69.0,0.0,100.0,,,,,,,,,,,,,,,,
"2310",394,"Check the report",,2084,2484,HIV 1,J,79.0,0.0,100.0,,,,,,,,,,,,,,,,
"2311",400,"Check the report",,2284,2684,HIV 1,J,77.0,0.0,100.0,,,,,,,,,,,,,,,,
"5854",401,"HIV-1 Subtype F (F1)",94.0,4084,4484,HIV 1,F1,94.0,72.0,26.0,,,,,,,,,,,,,,,,
"5855",401,"Check the report",,4284,4684,HIV 1,F1,54.0,79.0,7.0,,,,,,,,,,,,,,,,
"5856",401,"HIV-1 Subtype F (F1)",82.0,4484,4885,HIV 1,F1,82.0,78.0,20.0,,,,,,,,,,,,,,,,
"5857",401,"HIV-1 Subtype F (F1)",90.0,4684,5084,HIV 1,F1,90.0,85.0,13.0,,,,,,,,,,,,,,,,
"5850",400,"Check the report",,3284,3684,HIV 1,C,28.0,0.0,100.0,,,,,,,,,,,,,,,,
"5851",400,"Check the report",,3484,3884,HIV 1,J,40.0,0.0,100.0,,,,,,,,,,,,,,,,
"5852",400,"Check the report",,3684,4084,HIV 1,F1,20.0,0.0,94.0,,,,,,,,,,,,,,,,
"5853",400,"Check the report",,3884,4284,HIV 1,F1,94.0,22.0,77.0,,,,,,,,,,,,,,,,
"5858",397,"HIV-1 Subtype G",94.0,2084,2484,HIV 1,G,94.0,28.0,72.0,,,,,,,,,,,,,,,,
"5859",400,"HIV-1 Subtype G",84.0,2284,2684,HIV 1,G,84.0,85.0,13.0,,,,,,,,,,,,,,,,
"3773",200,"HIV-1 Subtype H",98.0,3084,3284,HIV 1,H,98.0,100.0,0.0,,,,,,,,,,,,,,,,
"3772",200,"HIV-1 Subtype H",71.0,2884,3084,HIV 1,H,71.0,100.0,0.0,,,,,,,,,,,,,,,,
"3771",200,"HIV-1 Subtype H",95.0,2684,2884,HIV 1,H,95.0,100.0,0.0,,,,,,,,,,,,,,,,
"3770",200,"HIV-1 Subtype H",91.0,2484,2684,HIV 1,H,91.0,100.0,0.0,,,,,,,,,,,,,,,,
"3777",200,"HIV-1 Subtype H",79.0,3884,4084,HIV 1,H,79.0,100.0,0.0,,,,,,,,,,,,,,,,
"3776",200,"HIV-1 Subtype H",99.0,3684,3884,HIV 1,H,99.0,95.0,5.0,,,,,,,,,,,,,,,,
"3775",200,"Check the report",,3484,3684,HIV 1,H,43.0,100.0,0.0,,,,,,,,,,,,,,,,
"3774",200,"Check the report",,3284,3484,HIV 1,H,47.0,97.0,0.0,,,,,,,,,,,,,,,,
"3779",200,"Check the report",,4284,4484,HIV 1,H,43.0,97.0,0.0,,,,,,,,,,,,,,,,
"3778",200,"Check the report",,4084,4284,HIV 1,H,42.0,100.0,0.0,,,,,,,,,,,,,,,,
"4655",1197,"HIV-1 Subtype G",100.0,2084,3284,HIV 1,G,100.0,,,1.0,0.913,0.087,G,- G -,14_BG,15.0,0.0,100.0,,,,,,,
"4654",1200,"Check the bootscan",,3884,5084,HIV 1,A1,100.0,,,0.864,0.773,0.227,A1 J C A1 J,A1 -,01_AE,19.0,0.0,100.0,,,,,,,
"4657",1200,"Check the bootscan",,3284,4484,HIV 1,A1,99.0,,,0.864,0.682,0.182,A1 G,A1 - A1 - G,02_AG,65.0,18.0,79.0,,,,,,,
"4656",1200,"Check the bootscan",,2684,3884,HIV 1,G,53.0,,,0.5,0.364,0.273,G A1,G - A1,02_AG,74.0,0.0,100.0,0.593,0.333,0.63,G 02_AG,G - 02_AG -,,
"4651",1200,"HIV-1 Subtype A (A1)",100.0,2084,3284,HIV 1,A1,100.0,,,1.0,0.957,0.043,A1,A1 - A1,A1,36.0,86.0,7.0,,,,,,,
"4650",1200,"Check the bootscan",,3884,5084,HIV 1,B,64.0,,,0.591,0.409,0.591,D B F1,- B - B -,B,5.0,0.0,97.0,,,,,,,
"4653",1200,"HIV-1 Subtype A (A1)",100.0,3284,4484,HIV 1,A1,100.0,,,1.0,0.955,0.045,A1,A1 -,A1,10.0,83.0,10.0,,,,,,,
"4652",1200,"HIV-1 Subtype A (A1)",100.0,2684,3884,HIV 1,A1,100.0,,,1.0,1.0,0.0,A1,A1,A1,41.0,84.0,6.0,,,,,,,
"4659",1197,"HIV-1 Subtype D",100.0,2084,3284,HIV 1,D,100.0,,,1.0,0.913,0.087,D,D - D,D,40.0,95.0,0.0,,,,,,,
"4658",1200,"HIV-1 CRF 02_AG",98.0,3884,5084,HIV 1,A1,52.0,,,0.773,0.636,0.182,A1 G,A1 - G,02_AG,98.0,8.0,88.0,1.0,0.667,0.333,02_AG,02_AG - 02_AG -,,
"7889",1197,"Check the bootscan",,2084,3284,HIV 1,F1,49.0,,,0.435,0.13,0.826,H F1 H F1 H B F1 B G B,- H - B,12_BF,30.0,0.0,99.0,,,,,,,
"7888",1200,"HIV-1 Subtype B",100.0,3884,5084,HIV 1,B,100.0,,,0.909,0.773,0.227,D B H B,- B,B,88.0,64.0,36.0,,,,,,B,B
"7881",1200,"HIV-1 CRF 07_BC",100.0,2084,3284,HIV 1,B,83.0,,,0.609,0.565,0.13,B C B,B - C - B,07_BC,100.0,23.0,77.0,1.0,0.931,0.069,07_BC,07_BC - 07_BC,,
"7880",1200,"Check the bootscan",,3884,5084,HIV 1,J,52.0,,,0.773,0.364,0.591,D J A1 J A1,D - A1 -,A2,22.0,0.0,100.0,,,,,,,
"7883",1200,"HIV-1 Subtype C",100.0,3284,4484,HIV 1,C,100.0,,,1.0,0.955,0.045,C,C -,07_BC,86.0,0.0,96.0,1.0,1.0,0.0,07_BC,07_BC,,
"7882",1200,"HIV-1 CRF 07_BC",100.0,2684,3884,HIV 1,C,100.0,,,0.636,0.636,0.136,C B C,C - B - C,07_BC,100.0,0.0,96.0,1.0,0.963,0.037,07_BC,- 07_BC,,
"7885",1215,"Check the bootscan",,2084,3284,HIV 1,B,98.0,,,0.783,0.304,0.522,B F1 B F1 B,- B - B - F1 - B,B,60.0,36.0,49.0,,,,,,,
"7884",1200,"HIV-1 Subtype C",100.0,3884,5084,HIV 1,C,100.0,,,1.0,1.0,0.0,C,C,07_BC,69.0,0.0,99.0,,,,,,,
"7887",1200,"Check the bootscan",,3284,4484,HIV 1,B,82.0,,,0.5,0.455,0.364,B F1 J H B,B - F1 - B,12_BF,9.0,0.0,100.0,,,,,,,
"7886",1200,"Check the bootscan",,2684,3884,HIV 1,B,55.0,,,0.5,0.364,0.273,F1 B F1 B F1,F1 - B - F1,12_BF,90.0,0.0,100.0,0.519,0.222,0.63,F1 12_BF F1 12_BF B 12_BF F1,F1 - 12_BF - B - 12_BF - 12_BF -,,
"108",200,"Check the report",,2684,2884,HIV 1,K,31.0,23.0,37.0,,,,,,,,,,,,,,,,
"109",200,"Check the report",,2884,3084,HIV 1,J,90.0,0.0,99.0,,,,,,,,,,,,,,,,
"102",200,"Check the report",,4484,4684,HIV 1,B,87.0,15.0,83.0,,,,,,,,,,,,,,,,
"103",200,"Check the report",,4684,4884,HIV 1,B,19.0,49.0,6.0,,,,,,,,,,,,,,,,
"100",200,"HIV-1 Subtype B",76.0,4084,4284,HIV 1,B,76.0,47.0,39.0,,,,,,,,,,,,,,,,
"101",200,"HIV-1 Subtype B",72.0,4284,4484,HIV 1,B,72.0,33.0,53.0,,,,,,,,,,,,,,,,
"106",200,"Check the report",,2284,2484,HIV 1,H,45.0,27.0,54.0,,,,,,,,,,,,,,,,
"107",200,"HIV-1 Subtype H",84.0,2484,2684,HIV 1,H,84.0,55.0,38.0,,,,,,,,,,,,,,,,
"104",200,"HIV-1 Subtype B",75.0,4884,5084,HIV 1,B,75.0,71.0,25.0,,,,,,,,,,,,,,,,
"105",194,"Check the report",,2084,2284,HIV 1,C,6.0,46.0,25.0,,,,,,,,,,,,,,,,
"5116",200,"Check the report",,2884,3084,HIV 1,F1,93.0,22.0,77.0,,,,,,,,,,,,,,,,
"7517",400,"HIV-1 Subtype H",98.0,2884,3284,HIV 1,H,98.0,100.0,0.0,,,,,,,,,,,,,,,,
